row_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,is_anomaly
row-0236,0.16948410,0.07703860,-1.43387756,-0.84128618,1.48635415,-1.28512203,-0.93309330,-0.71704505,0
row-0237,1.73135161,1.42466720,0.61473477,0.01292989,-1.19759093,-1.33558195,-0.92458754,-0.28565266,0
row-0238,2.66368284,-0.68398670,-0.73944037,-0.04825916,-1.02482336,-0.01779575,0.66015149,1.41916030,0
row-0239,1.64543315,2.76394154,-0.30825232,0.84560832,0.01385774,-0.30828628,-0.99995046,-1.10925519,0
row-0240,2.61341670,-0.23120544,-0.36560279,-2.57600502,-0.06795570,1.63194806,0.04448832,-1.00595094,0
row-0241,-1.81585889,-1.40291748,0.64340616,-2.15370113,-0.22079366,-0.57682280,0.18635790,-0.42884157,0
row-0242,-1.60516687,-1.42531772,2.41855023,-1.19533100,0.67025889,-0.26695619,-0.70668768,-0.73407487,0
row-0243,1.42703161,2.99737166,0.06631843,1.33669343,0.70602758,-0.78434788,0.69549683,-1.05051036,1
row-0244,0.48933899,-1.10783685,0.06493055,0.39646928,1.53265453,-0.87426551,-2.07777173,1.05828030,0
row-0245,1.62918240,0.71869806,-2.09303358,-0.37551988,-0.41699261,-1.63915187,-1.22231973,-0.50432494,0
row-0246,1.05673659,0.06038369,-2.80722543,-2.00281033,-0.43320621,-0.14164002,0.07512405,0.76816124,0
row-0247,0.84923140,0.53683234,-0.50917130,1.74478722,1.50852035,-0.15664453,0.21680263,0.28474071,0
row-0248,-0.35017860,-0.80993154,-0.33758807,-1.32282973,0.40609590,-0.57947163,-1.14662995,0.23199096,0
row-0249,0.73743492,1.76600754,-0.21986237,-1.47712539,-0.10886062,-0.29049595,-0.76377022,0.70306739,0
row-0250,-0.74710473,0.57735157,-0.25822627,-0.02679223,-0.67327726,1.34805481,-1.45648119,-0.66971761,0
row-0251,-0.53626657,-0.99631633,-1.11322660,0.98413743,-0.04795767,-0.65968120,-0.10294040,-0.64768848,0
row-0252,-2.03827919,0.38482967,2.62984586,-0.04719695,-0.50196725,0.78281329,0.20432088,-0.05292998,0
row-0253,0.63529175,0.32538714,-2.82752448,0.49443863,2.22578584,0.57059912,-1.41416450,-0.98568815,0
row-0254,-2.38101153,-1.50856857,2.52255527,-0.36987068,-0.12058996,-0.32081341,-1.17797446,1.16861313,0
row-0255,-0.22393163,-0.80063902,-0.91546236,-0.27177313,-1.21226731,1.68177407,-0.46452967,-0.76704208,0
row-0256,1.10675740,-1.29945687,-0.51350710,-1.54774754,-0.62786113,-0.29192361,-0.39810503,-0.42064532,0
row-0257,0.80833342,-0.44354528,-0.91813766,0.58507175,0.53783076,-0.64506592,0.14043365,-0.47004523,1
row-0258,2.38594521,2.02020425,-0.38665004,0.45433027,-1.39186733,-1.15333527,-0.06336716,-0.41765049,1
row-0259,1.25773115,1.34823606,1.72313341,1.51356635,0.18021065,-1.22117068,-0.48058553,-0.49240392,0
row-0260,-0.85305759,-1.08320645,-1.68288633,0.51754781,1.80593199,1.18918777,-1.13603917,-1.69181717,0
row-0261,1.75552366,1.17678198,1.36348923,0.23621180,0.37905028,0.09197558,0.33306278,0.68522100,0
row-0262,2.27430670,2.04194050,-1.43620820,-0.97047419,0.30775488,-0.40257905,0.90823466,0.08008438,0
row-0263,0.02329612,-0.30364460,-0.04534890,-0.30513980,0.54468296,-0.76728124,-0.82722604,-0.01474694,0
row-0264,-1.47793811,-0.82463309,2.73330383,-1.36589515,1.26001957,0.57217367,0.11220307,0.31192856,0
row-0265,2.05049068,-0.72322729,-1.24880511,1.36167189,-0.62097360,1.99367487,1.96181755,-0.43379155,0
row-0266,-3.01272252,0.98143230,0.90838145,0.18426235,0.22669105,-0.89832853,-0.44161758,-0.40316140,0
row-0267,0.18227703,1.50633731,-0.05223661,-0.68194746,1.61951783,-1.09130589,0.39885891,0.49756967,0
row-0268,-0.95023570,0.72419608,1.36502639,-0.30498388,-0.13722743,0.01988229,-3.03731597,-1.37132094,0
row-0269,0.56857851,0.35777802,0.21417337,0.66319927,-2.15169568,-1.19341316,-0.93003173,1.16629053,0
row-0270,0.69111176,0.64938900,0.26662311,-0.88868357,0.07915589,-0.82869763,-1.29540036,0.74452430,0
row-0271,1.72928051,-1.61965893,-0.06242626,0.75604826,0.35067693,-1.53883027,-0.50976530,-0.62285310,0
row-0272,-0.08374379,-1.23127306,1.57526211,-1.62586115,0.58121846,-0.47844041,0.03925344,-0.25235938,0
row-0273,-0.59602529,1.60760310,0.72813839,-0.41739497,-0.14487093,-1.39618182,-0.29831788,-2.08906758,0
row-0274,-0.03140076,1.08380517,-1.74997188,0.08324332,-0.68667062,0.75657483,0.17740108,0.97937542,0
row-0275,-1.01128488,-1.00580849,-1.42421280,1.31761260,-1.66837489,-1.05292151,0.78609621,0.87911595,0
row-0276,1.18563949,1.29814943,-0.34660399,2.75956832,-0.63506275,-0.67635886,-1.54065672,0.37434974,0
row-0277,-0.43113957,-0.20483329,0.20221437,-0.40450840,-0.26698933,-2.35121968,1.63877825,0.42537769,0
row-0278,0.67349366,0.21174341,1.58174954,-1.75949604,-0.19856205,-1.70566518,1.44581747,0.20993292,0
row-0279,-0.40172194,-0.51041406,1.62481504,-0.27913652,-0.24209084,1.62796916,-1.14409653,-0.61622098,0
row-0280,-0.18499381,-2.30926194,-0.88251207,0.67206629,0.35766738,0.69974845,-0.12133699,-1.53032795,0
row-0281,0.28017535,2.18671591,-0.41803400,-0.07490650,0.79423418,-0.72695757,0.15074675,1.19272689,0
row-0282,0.31019648,0.66945458,1.30218717,0.60078771,-1.34283709,-0.76954461,0.45763225,1.13527598,0
row-0283,1.23610154,1.73670769,-1.79582069,-0.52173612,-0.17920015,0.52271942,-0.44992326,-0.29492825,1
row-0284,-2.22315988,-1.10443421,1.57797596,1.06546950,-0.56459253,-2.18675240,1.47696783,-1.33227417,0
row-0285,-1.75433985,-2.93172471,1.50793079,-0.22734898,-0.88556835,-0.70061841,-0.69910678,0.08088170,0
row-0286,-0.24866249,-1.81192932,-0.69743567,-0.85502039,-0.83601911,0.75186217,1.32243166,1.19014508,0
row-0287,0.03222331,-0.03345503,0.45135416,0.13495599,-2.16890615,-0.31162006,-0.75016504,-1.71480941,0
row-0288,-0.78110170,0.75806386,-0.61652802,0.88559956,-0.85548394,0.00662291,-0.44226771,-1.16179726,0
row-0289,-1.85099131,-1.28271912,2.43973109,-0.57450161,-0.94959541,0.43598509,1.09247665,-1.09489140,0
row-0290,-1.36528810,-3.19114600,1.27585111,-1.06694061,1.45851506,1.59485821,-1.04248568,-0.93469859,0
row-0291,-0.52084883,1.36412530,0.63103604,-0.22401388,-1.02132614,-0.72542296,-0.00513404,0.10460676,0
row-0292,-0.09431930,-1.20238760,-0.18567366,-0.47961058,0.47943052,0.34300238,-0.96628344,0.82620178,0
row-0293,0.15239700,0.06015539,-1.70937963,-0.29006824,-2.36469581,-2.00377958,-0.53962158,0.40540250,0
row-0294,-1.51724139,-0.29226589,1.87353902,-2.97314248,0.30443062,-1.52386602,-0.80869943,-0.43721811,0
row-0295,0.57325312,-0.15227291,0.08099258,1.73424577,0.43653876,-0.14413253,-1.75380958,-0.09202608,0
row-0296,-0.54907379,0.17272144,-0.54641354,-1.09012730,0.91222118,0.62369828,-1.75416654,-1.33278304,0
row-0297,0.73824072,0.57881040,-1.15762789,0.99410776,-0.36867740,-2.28084735,-1.18564497,0.85410321,0
row-0298,1.29508457,1.20334716,0.96205048,0.52842329,1.04147137,1.94541296,0.13111535,1.09584300,0
row-0299,-0.06258864,1.28964327,-1.44488431,-0.10254573,-1.12194802,-0.99151299,-0.92813150,1.12565736,0
row-0300,0.37254655,0.13105164,0.88546155,-0.49316807,-0.89257461,0.05405663,0.16747986,-0.64440040,0
row-0301,-3.29737428,-1.99732228,-0.28134169,-0.47999202,-1.05695715,1.50439839,0.38112647,2.53998196,0
row-0302,-0.76249753,-0.06344755,0.50817448,-1.27798087,-0.05011627,-0.91137156,-0.01815005,0.89009408,0
row-0303,0.75988711,1.80455388,-0.17772141,-0.73075320,-0.91074042,0.34238449,-0.74271717,0.07666376,0
row-0304,0.17300679,-1.53379189,-1.66827832,0.74225479,-0.87435845,-0.04823897,0.98101306,0.16970360,0
row-0305,0.15864375,-1.31522934,-1.15767405,0.78803667,-1.71470089,-0.34509606,-0.06895274,0.82012541,1
row-0306,-0.59863164,-1.63153781,1.84075043,0.37702214,0.78181758,0.25624106,1.28047789,0.67873662,0
row-0307,1.95152569,0.78169632,-0.82031821,-0.72931029,0.03918396,0.78443453,0.24727250,1.88195499,0
row-0308,-0.11829654,0.43041495,-0.78890029,2.19984634,1.18229352,-0.11516600,0.00531153,1.56922561,0
row-0309,-1.55180019,-2.16468456,0.04520810,1.95926348,0.95852428,-0.88898986,-0.09836822,0.62788726,0
row-0310,-0.78661899,-1.25932097,1.04298013,0.84591348,0.88114149,-2.09892267,1.09993583,0.90444482,0
row-0311,1.01702799,-1.19849831,-0.63091745,0.13457441,-0.86527056,-0.09940901,1.49535281,0.07917152,0
row-0312,-0.09730027,-1.51798862,1.83963300,0.30044192,0.72087433,-0.30690382,2.50424171,-0.35202417,0
row-0313,-0.16257660,0.85142653,-0.25131215,-0.95306521,-0.88800522,0.64013543,-2.50875225,-1.20778533,0
row-0314,-1.98421282,-0.83178770,-1.59389556,-1.85193249,-0.67120984,0.59648174,1.69217611,-0.08141374,0
row-0315,-0.34566603,-0.72622957,2.10907173,1.58213182,-0.84222802,-0.90427680,-0.46344971,1.05768288,0
row-0316,1.47107635,0.42772480,0.15435333,0.36085631,0.59591681,-0.05150373,1.91041822,1.35886799,0
row-0317,0.89633727,1.60136668,-2.34531726,-0.64412868,-0.57442869,0.85514634,-0.89515459,1.21448757,0
row-0318,-1.63907225,-1.45512732,-0.58923668,0.81158045,-0.10577569,-0.54321575,1.06462746,0.16853123,0
row-0319,-0.16387025,-0.10037565,-2.14657579,0.56556917,0.96781770,-1.05349886,0.94309381,-0.45420480,0
row-0320,-1.27083836,-0.20402098,0.14149141,-0.48129344,0.72152787,-0.90113183,-1.29100810,-0.79125255,0
row-0321,0.37808298,-1.56199960,2.00100893,-0.62302332,-1.08449784,-0.14348648,0.97425932,1.70353168,0
row-0322,0.90489225,0.34479916,1.55697831,-0.00112454,-0.68767052,-0.35763238,0.27011815,1.04405791,0
row-0323,2.02677994,1.13808576,-4.02114951,-0.19901312,0.90205478,0.84301815,1.99867421,1.17036817,1
row-0324,-0.21025177,-0.47329056,-0.90883080,0.85723066,0.87257446,0.12798999,0.23493435,-1.38200773,0
row-0325,2.29328225,0.37255846,0.90057365,-1.69466583,-0.51394012,-0.16181099,1.18032855,-0.39596332,0
row-0326,-1.37679414,-0.66454595,-1.78851223,-1.31141499,0.56772133,-2.13995277,-0.46119999,-0.71306840,0
row-0327,0.62678568,0.51544448,-0.58637214,0.30493265,1.21461732,0.08067681,0.02819663,-0.54061593,0
row-0328,0.62025987,-0.64186251,-1.04182016,0.02901405,-0.84344269,0.17803152,-1.77958737,-1.46372435,0
row-0329,-1.48469165,-0.90819330,1.38150061,-0.72319699,0.00103411,1.58432824,-1.14155383,-1.49075352,0
row-0330,0.37414666,-0.79862319,-0.97708430,0.42558862,-1.31097415,-0.27488970,-0.74764536,-0.73390374,0
row-0331,0.20308192,0.82300308,0.41182949,0.52604628,0.64780775,0.70457089,-1.48489251,0.45408478,1
row-0332,-0.84506462,0.91071195,2.81552756,2.65276465,0.37126943,-0.10358812,0.50638118,-0.11886855,0
row-0333,0.15742509,0.12637968,0.21090443,1.02205887,0.26147180,-1.14521620,-1.06760266,1.11706724,0
row-0334,0.46161442,0.28261041,-0.81863362,-0.10333053,0.99291062,-0.60993048,-0.16971173,0.60150114,0
row-0335,-0.55028111,-0.21572478,1.95117545,-0.25170048,-2.03486492,1.79857222,0.05755083,3.22732396,0
row-0336,1.67288361,1.58857682,0.65093483,0.25627855,0.95918740,2.27683830,-0.56611796,0.87679090,0
row-0337,1.32392643,-0.31357555,0.22933290,0.79543971,-0.28545149,0.90134643,1.40367951,0.47652611,0
row-0338,0.63139127,0.34679516,-0.28462870,0.36498098,-1.27447323,-0.59203810,0.45443478,1.29393249,0
row-0339,-0.67325828,-1.60218662,1.18969350,1.41961621,0.00945140,1.17723485,-0.35604400,-0.83635384,0
row-0340,1.41776422,2.03184092,-0.44899981,0.70386005,1.02070858,0.90331478,0.72268255,-0.52053412,0
row-0341,0.74184897,0.08873824,0.80668668,-1.02196821,0.96535479,0.13029840,-0.12168330,-0.74994321,0
row-0342,1.80656891,-0.10325533,-1.25778599,-1.29080743,0.08046167,-0.85139971,-0.23937212,-1.97164147,0
row-0343,-0.81488363,-0.87566551,0.52460170,1.04062712,-1.75739547,0.57853946,-1.06287366,-0.28436161,0
row-0344,-0.68634181,-0.07752924,-2.36262363,-0.69469792,-0.65018822,-0.64031776,-0.60279401,2.40959303,0
row-0345,1.21764472,0.12031943,-1.26995219,-1.55593266,0.46228844,0.67231568,-0.74381148,0.47331958,0
row-0346,1.83195834,3.11281555,0.10089648,0.10927908,0.22716628,0.51017818,0.40639387,1.40431267,0
row-0347,-0.38107885,0.94663473,-1.18806711,-0.93850322,0.67291819,0.21437811,-0.03256988,-0.15900999,0
row-0348,0.76289718,2.60012578,-1.54571696,-1.39869002,0.28453386,-1.05885237,1.26487509,1.43482879,0
row-0349,-1.10912173,-1.15962623,-0.41139104,-0.82264651,-0.18678345,-1.88736708,0.61548796,0.32804293,0
row-0350,-0.50085943,-0.20359209,1.30680184,0.51167897,1.37022421,-2.19652188,-1.03407120,-1.19294661,0
row-0351,-0.48997078,-2.02566196,-1.23166720,-0.69327177,-0.31002893,-1.00890185,1.40735304,1.07899731,0
row-0352,-1.40200044,-1.46738474,-0.57242008,-1.88448487,-1.36763450,1.03396935,-0.72683171,1.93010832,0
row-0353,-0.94339449,0.71449787,0.46684993,-0.78473903,0.07317628,1.25392007,-0.89424361,0.89353509,0
row-0354,-0.74034838,-2.44552878,0.83781350,0.26562327,0.00032650,-0.03897580,0.17707195,1.38955135,0
row-0355,3.73937019,1.22351216,-0.57919171,0.84855232,0.32305617,-2.37429724,0.98456271,-2.01494861,0
row-0356,-1.36615825,-1.30875085,0.43565635,-0.56466215,0.14358291,-0.19742179,2.09016130,0.00069182,0
row-0357,1.71639803,2.64931243,-1.70862413,0.00557201,0.58388070,0.41316340,-1.15059423,0.12678405,1
row-0358,0.56215923,1.06769632,-1.07360856,-0.17289844,-0.21513196,0.35136729,-0.91520834,0.42481567,0
row-0359,-1.74849338,1.09835757,-1.84141683,1.22575323,1.04650912,1.17854216,-0.02838365,-1.94589019,1
row-0360,0.81672359,0.66928012,-0.90971812,-0.86683297,-0.13385214,-0.81669557,-0.35288517,-0.18587987,0
row-0361,-1.73918752,-3.43961076,2.08174815,-0.30255246,-0.38683973,-0.19788559,-1.59875001,0.72869880,0
row-0362,1.08542612,-1.25609250,0.00435553,-0.74502213,-0.23254599,-0.85797067,0.63556656,-0.54513642,0
row-0363,-0.84919253,-0.16861241,-0.95586421,1.09569256,-3.36713705,-1.28091445,-0.73633747,-0.11305957,1
row-0364,0.68303306,-0.59793697,-1.26748752,0.78550445,0.67113919,-0.43074933,0.48693602,-0.81687998,0
row-0365,1.26609184,0.24249144,-1.80239575,1.50403115,0.45501418,-1.32096513,-2.11440295,0.83003774,0
row-0366,1.29189826,1.00953404,1.39655298,1.40767476,0.84224902,0.06082520,1.39167214,1.13323631,0
row-0367,1.35149440,1.95043815,-0.44248078,-0.80409950,-0.88341598,0.16168284,-0.04327372,-0.68871280,0
row-0368,-1.95490488,-2.44863125,0.33400449,1.53941581,-0.07451528,-0.47763930,-0.84676793,1.01624293,0
row-0369,-0.69002240,-0.12477123,0.85835756,1.47080833,-0.14910266,1.10842185,0.34945592,-0.12537432,0
row-0370,-1.72269462,0.25584448,-0.14747575,0.64794254,0.52172144,0.73492043,-0.66114878,1.18235817,0
row-0371,-0.55768149,-2.20088946,-1.40088566,0.12974439,0.56666648,0.34980878,1.25479058,-0.26568653,0
row-0372,-0.27425646,0.70662499,-0.40694335,-1.64842633,0.10440851,1.50844470,0.17490656,-0.52166300,0
row-0373,2.74806399,0.39868994,-0.39833364,0.35309511,-0.04773125,0.98846298,3.04696515,-0.00092276,0
row-0374,1.66240617,1.74400673,-0.15167015,-0.42482609,0.33883356,-0.15284075,-1.20315058,-0.88756942,0
row-0375,-2.12883028,-2.23606314,-0.12728751,-0.46626531,-0.52092739,1.26025486,-0.50472044,0.16691146,0
row-0376,-1.56794373,-0.80176674,-0.29767653,0.98750383,1.16522706,1.76256134,-1.30367743,-1.98148028,0
row-0377,1.06914564,-0.79777445,-1.05812860,-0.23242824,1.12364213,0.51001541,-0.12174704,-0.62625150,0
row-0378,-0.05673222,1.07042395,0.02795466,2.51233375,-0.43203319,-0.54429476,1.56253467,0.61973329,0
row-0379,-1.31284579,-1.46953740,0.86276437,0.49123636,2.88131666,0.47861928,-1.01212648,-0.91455026,0
row-0380,-1.68049047,-0.69002087,0.76361179,1.52729521,0.83309416,1.28780548,1.44393853,-1.42036236,0
row-0381,0.58168881,1.10379607,-0.79026552,0.09784341,0.15223250,1.01356497,2.23503172,-0.44362543,0
row-0382,0.51128805,0.15316928,-0.98958897,0.17583147,0.59905885,1.03239867,-0.30205754,-1.13150357,0
row-0383,0.02614366,-2.26947688,-1.19765387,0.76070826,-1.45235855,-1.17001445,-0.18635026,-0.98362677,0
row-0384,0.84401574,-0.54934037,-0.95913797,-0.07968984,-0.26869288,0.85440015,0.70066081,1.47478916,0
row-0385,-1.39933354,0.24498770,1.02187849,-0.02870134,-1.29370141,1.10636217,0.63105961,-0.15111694,0
row-0386,-1.35168987,-1.22885548,0.07186922,0.41839120,0.72278508,1.33657701,-0.74540217,0.91784979,0
row-0387,-0.83336211,-0.79038710,-0.37500942,-0.00260197,-1.82181741,-1.08434880,-0.95715380,-0.28727932,0
row-0388,0.05080136,-2.11084605,0.72245095,1.64166095,-1.26032060,0.74675195,0.47508651,-0.93811962,0
row-0389,-0.63992646,0.50701765,2.08037238,0.84855139,-0.28110974,-0.31513473,-0.42728213,-1.55340686,0
row-0390,1.19926041,1.62978660,0.49405056,0.58905494,0.16675448,-1.03292345,1.74175068,0.38677261,0
row-0391,0.33775975,1.03410152,1.12132077,0.27191199,-0.31664187,-2.52713042,-0.15231981,0.61269805,0
row-0392,0.90789609,3.13211340,-0.97962314,1.16993274,0.08991451,-1.81510508,0.01548514,-0.90801956,0
row-0393,-0.50452354,0.92374124,-0.77213711,0.30951421,-0.09239309,-0.06821260,0.59598727,-0.54458455,0
row-0394,-1.03400451,0.14751571,0.69324877,1.17167601,0.11421830,0.15690852,0.20327088,-1.19937321,1
row-0395,-0.79753709,-0.07452296,3.03560357,2.01313157,0.43252560,0.69435948,-0.82367204,-1.31472013,0
row-0396,-1.57785914,0.81786853,0.19283478,-0.17246455,0.20797142,0.10247093,-0.87700713,1.48179321,0
row-0397,-1.03557019,-2.70113057,1.69524821,0.44758099,1.42662699,1.37423469,-0.49336458,0.90809487,0
row-0398,0.66835306,1.33531098,0.42638749,1.21670212,-0.15875668,1.36738553,0.83994222,-1.39363199,0
row-0399,-1.29010500,-1.77132658,1.03072053,-0.63358190,-1.24439228,-0.63545547,1.23807395,-0.61033742,0
row-0400,-1.58850905,-2.94765979,0.83633711,0.54193102,-0.48592388,-0.16506991,0.63481664,0.82376240,0
row-0401,1.11129730,-1.03607444,0.02463009,1.33287435,-0.26229901,0.15594273,-1.06133938,1.46758361,0
row-0402,1.37847380,-0.04723324,-0.95144202,0.76947333,0.34938842,-1.62343694,-0.52741446,0.67975856,0
row-0403,-0.18218867,1.20169540,1.71766296,-0.46846299,0.65277929,1.77856978,1.00862129,-0.53582577,0
row-0404,-0.23345055,0.19630805,0.61435253,-1.94109057,0.49036198,0.88439578,-0.67778005,0.89950043,0
row-0405,-1.25457808,-1.05783563,-0.46602959,-0.59755378,-0.18283455,-0.06605454,-0.79373898,-0.41960979,0
row-0406,0.86904392,1.59884510,-0.51767134,0.49127343,-0.76623399,-0.87548166,0.87283671,0.68730369,0
row-0407,1.32183285,1.28535908,-0.39863417,-0.84090719,0.98603205,-1.22571876,-0.05738492,0.42225922,0
row-0408,0.18573459,0.88969951,-1.16510242,-0.61260380,-0.09742317,-0.19425895,0.19618305,0.13069187,0
row-0409,-0.92156762,0.22726732,0.31568951,-0.32529492,-0.61661646,0.97006983,0.60526840,-0.61385465,0
row-0410,0.33603485,1.75571616,2.20838547,-3.12159525,-0.31778374,0.07582864,0.26215388,-1.52194072,0
row-0411,1.78172276,1.48306482,1.40523270,0.53028499,0.62408677,-0.64908796,0.35792349,-0.29919709,0
row-0412,-1.06654996,1.78648998,0.17709197,-0.44129248,-0.52565672,0.25121677,0.78244788,-1.68627147,0
row-0413,-0.63133004,-0.94465013,0.47115433,0.41210320,1.23701344,-0.33175066,1.00069991,0.75012133,0
row-0414,0.31073839,2.03684607,-0.93925981,-0.24775578,-0.47513152,-0.79401977,1.95583428,-0.31223978,1
row-0415,1.51293118,0.33461618,1.06886355,0.30666747,0.85494581,0.51376519,-0.59182743,-2.02178728,0
row-0416,-1.88584947,-1.61985184,0.87001358,-0.32866039,0.57761808,0.09606655,-1.81793204,1.99318111,0
row-0417,1.16010547,-0.53942398,1.11661294,0.99255746,-0.14357395,-0.42899248,-0.53267232,1.33576286,0
row-0418,-0.72461247,0.60863387,-0.25700593,0.61257544,-0.47085627,-0.41623514,0.48150304,0.77720877,0
row-0419,-0.01862496,-0.99140912,-0.18079882,0.02883343,0.86608262,0.74335473,0.46101264,-0.67138350,0
row-0420,0.03903145,-1.55042168,0.32365052,-0.10589118,-0.46376995,-0.35994980,-0.13253525,-0.35759018,0
row-0421,0.58612932,0.33915655,-0.50067931,0.58807440,-0.36744597,0.04085935,0.39922927,1.48638744,0
row-0422,-1.66214653,-2.61482557,0.85876156,-0.21199802,-0.57893409,-0.79359203,-1.43509443,-0.45133561,0
row-0423,-1.08930243,-0.40860838,0.69738031,0.40343600,-0.80782225,0.28959472,-1.12075811,0.75352341,0
row-0424,-1.45955612,0.00680288,-0.62128820,-0.21836128,-0.28146991,0.11053351,0.53564026,-1.46580012,0
row-0425,-0.35178559,-2.13530321,-0.23422540,-0.93066915,-0.35651055,1.33600098,-0.64153775,0.22118079,0
row-0426,0.16512697,0.83911020,-1.89850646,2.04792132,-1.15109307,-0.44641677,-2.17570598,1.31967029,0
row-0427,-0.76590743,-0.82685531,1.27932464,-1.59974946,1.98772708,0.82203510,0.04024456,-0.00822895,0
row-0428,-3.34583620,-1.17717200,1.85940682,1.04279681,0.20698073,-1.18213008,-0.75191107,-0.24280862,0
row-0429,-1.46581290,-0.42116776,0.77434282,0.48509631,-1.80984576,-0.65700516,-0.66386064,0.79952065,0
row-0430,0.99256137,-0.23257713,0.36226733,-0.33232039,-0.44779834,1.09803920,-0.96941754,0.53356334,0
row-0431,0.79926155,1.31569929,1.52823537,-1.62971343,-0.77651737,-2.17357924,-0.78688808,-0.76975634,0
row-0432,-1.00817672,-1.68765659,1.34422508,-0.10873804,0.05560128,-1.62021351,0.01876314,-0.18669420,0
row-0433,0.11041825,-1.12232309,0.68378034,0.05798792,-0.95364449,0.10062709,-2.23663459,-1.23452368,0
row-0434,2.00339423,-0.96075667,-1.06891431,0.00296149,-0.80956157,-1.21046667,-0.12940084,-0.57776925,0
row-0435,-1.23302899,-1.41532368,-0.57702866,-1.32434480,-1.27679715,-0.32096980,-1.63992431,-1.41026271,0
